"Scope","Rule","Severity","Category","File","Line","Message","Title","Impact"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","62","'System.Action`2<TwoBirds.BirdBaselineComplete,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","63","'System.Action`2<TwoBirds.BirdEvent,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","64","'System.Action`2<TwoBirds.BirdDigest,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","65","'System.Action`2<TwoBirds.BirdRecordReply,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","66","'System.Action`2<TwoBirds.BirdHitResult,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","67","'System.Action`2<TwoBirds.BirdReward,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","68","'System.Action`2<TwoBirds.BirdPlayerToken,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","69","'System.Action`2<FishNet.Connection.NetworkConnection,FishNet.Transporting.RemoteConnectionStateArgs>' allocation","Object Allocation","Memory"
"First-party","PAC2003","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","78","Closure allocation in 'BirdRegistry.SendBaseline'","Closure Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","78","'System.Predicate`1<TwoBirds.BirdRegistry/Transfer>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","79","'TwoBirds.BirdRegistry/Transfer' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","79","'BirdRecord' array allocation","Array Allocation","Memory"
"First-party","PAC2003","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","310","Closure allocation in 'BirdRegistry.ConnectionChanged'","Closure Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","310","'System.Predicate`1<TwoBirds.BirdRegistry/Transfer>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","97","'UnityEngine.GameObject' allocation","Object Allocation","Memory"
"First-party","PAC0225","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","99","'UnityEngine.GameObject.AddComponent<UnityEngine.Rigidbody>' usage","UnityEngine.GameObject.AddComponent","CPU, Memory"
"First-party","PAC0225","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","104","'UnityEngine.GameObject.AddComponent<UnityEngine.SphereCollider>' usage","UnityEngine.GameObject.AddComponent","CPU, Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","105","'String' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","106","'String' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","109","'TwoBirds.BirdRegistry/HitShape' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Planning.cs","161","'Vector3' array allocation","Array Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","37","'UnityEngine.Object.Instantiate<TwoBirds.BirdView>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","55","'System.Collections.Generic.Stack`1<TwoBirds.BirdView>' allocation","Object Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","89","'UnityEngine.Object.Instantiate<TwoBirds.BirdBody>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","104","'System.Collections.Generic.Stack`1<TwoBirds.BirdBody>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","59","'System.Action' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","60","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","61","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","90","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","92","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","95","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","98","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","98","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","98","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","104","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","106","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","106","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","106","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","110","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","110","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","110","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","113","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","113","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","113","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","118","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","121","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","121","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","121","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","126","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","131","'System.Collections.Generic.List`1<TwoBirds.BirdPerch>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","137","'System.Collections.Generic.List`1<TwoBirds.BirdHabitatVolume>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","142","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","145","'TwoBirds.BirdHitReporter' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","169","'TwoBirds.BirdRegistry/Vacancy' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","204","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","204","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC0231","Moderate","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","204","'UnityEngine.Object.name' usage","UnityEngine.Object.name","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","204","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC0193","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","204","Use of Debug.LogWarning in 'PlanVacancy'","Debug.LogWarning / Debug.LogWarningFormat","CPU"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","302","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","303","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","305","'System.Action' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","319","'System.Collections.Generic.List`1<System.UInt16>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","328","'System.Collections.Generic.List`1<System.UInt16>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","335","'System.Collections.Generic.List`1<System.UInt16>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","337","'System.Collections.Generic.List`1<System.UInt16>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","11","'TwoBirds.BirdRewardLedger' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","12","'System.Collections.Generic.Dictionary`2<System.Int32,System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","13","'System.Collections.Generic.Dictionary`2<System.UInt32,TwoBirds.PlayerInventory>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","14","'System.Collections.Generic.Dictionary`2<System.ValueTuple`3<System.Int32,System.UInt32,System.UInt32>,System.ValueTuple`2<System.UInt32,System.Single>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","15","'System.Collections.Generic.List`1<System.ValueTuple`3<System.Int32,System.UInt32,System.UInt32>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","16","'System.Collections.Generic.Dictionary`2<System.UInt32,UnityEngine.Vector3>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","215","'System.Collections.Generic.List`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","20","'System.Collections.Generic.HashSet`1<FishNet.Connection.NetworkConnection>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","21","'System.Collections.Generic.List`1<TwoBirds.BirdRegistry/Transfer>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","22","'System.Collections.Generic.Dictionary`2<System.UInt32,TwoBirds.BirdRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","23","'System.Collections.Generic.HashSet`1<System.Int32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","24","'System.Collections.Generic.List`1<TwoBirds.BirdEvent>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","25","'System.Collections.Generic.HashSet`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","26","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","27","'System.Collections.Generic.List`1<TwoBirds.BirdRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Network.cs","28","'System.Collections.Generic.List`1<TwoBirds.BirdDigestEntry>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","24","'System.Collections.Generic.Dictionary`2<System.UInt32,TwoBirds.BirdRegistry/HitShape>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","25","'System.Collections.Generic.Dictionary`2<UnityEngine.EntityId,System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","26","'System.Collections.Generic.HashSet`1<UnityEngine.EntityId>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","27","'System.Collections.Generic.HashSet`1<System.ValueTuple`2<UnityEngine.EntityId,UnityEngine.EntityId>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","28","'System.Collections.Generic.Dictionary`2<UnityEngine.EntityId,TwoBirds.BirdRegistry/HitShape>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","29","'System.Collections.Concurrent.ConcurrentDictionary`2<System.ValueTuple`2<UnityEngine.EntityId,UnityEngine.EntityId>,TwoBirds.BirdRegistry/RockContact>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","30","'System.Collections.Generic.Stack`1<TwoBirds.BirdRegistry/HitShape>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Physics.cs","31","'System.Collections.Generic.List`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","8","'System.Collections.Generic.Dictionary`2<System.UInt32,TwoBirds.BirdView>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","9","'System.Collections.Generic.Dictionary`2<System.UInt16,System.Collections.Generic.Stack`1<TwoBirds.BirdView>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","10","'System.Collections.Generic.Dictionary`2<System.UInt16,System.Collections.Generic.Stack`1<TwoBirds.BirdBody>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","11","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt16>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","12","'System.Collections.Generic.List`1<TwoBirds.BirdBody>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","13","'System.Collections.Generic.HashSet`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.Presentation.cs","14","'System.Collections.Generic.Queue`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","20","'System.Collections.Generic.Dictionary`2<System.UInt32,TwoBirds.BirdRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","21","'System.Collections.Generic.Dictionary`2<System.UInt16,TwoBirds.BirdSpecies>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","22","'System.Collections.Generic.Dictionary`2<System.UInt16,TwoBirds.BirdSpawnZone>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","23","'System.Collections.Generic.Dictionary`2<System.UInt16,TwoBirds.BirdHabitatVolume>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","24","'System.Collections.Generic.Dictionary`2<System.UInt16,TwoBirds.BirdPerch>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","25","'System.Collections.Generic.Dictionary`2<System.ValueTuple`2<System.UInt16,TwoBirds.BirdPerchKind>,System.Collections.Generic.List`1<TwoBirds.BirdPerch>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","26","'System.Collections.Generic.Dictionary`2<System.ValueTuple`2<System.UInt16,TwoBirds.BirdHabitatKind>,System.Collections.Generic.List`1<TwoBirds.BirdHabitatVolume>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","27","'System.Collections.Generic.List`1<TwoBirds.BirdHabitatVolume>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","28","'System.Collections.Generic.Dictionary`2<System.UInt16,System.ValueTuple`2<System.UInt32,System.UInt32>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","29","'System.Collections.Generic.Dictionary`2<System.UInt32,System.Double>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","30","'System.Collections.Generic.List`1<System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","31","'System.Collections.Generic.List`1<TwoBirds.BirdRegistry/Vacancy>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","32","'System.Collections.Generic.Dictionary`2<System.UInt16,System.Double>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRegistry.cs","33","'TwoBirds.BirdClock' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRewardLedger.cs","16","'TwoBirds.BirdRewardLedger/Release' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRewardLedger.cs","8","'System.Collections.Generic.Dictionary`2<System.ValueTuple`3<System.UInt32,System.UInt32,System.UInt32>,TwoBirds.BirdRewardLedger/Release>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRewardLedger.cs","9","'System.Collections.Generic.Dictionary`2<System.UInt32,System.ValueTuple`2<System.Int32,System.UInt32>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Birds/BirdRewardLedger.cs","10","'System.Collections.Generic.List`1<System.ValueTuple`3<System.UInt32,System.UInt32,System.UInt32>>' allocation","Object Allocation","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Birds/BirdView.cs","23","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Renderer>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Birds/BirdView.cs","24","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Transform>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Birds/BirdView.cs","25","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Collider>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Birds/BirdView.cs","26","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Rigidbody>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Birds/BirdView.cs","10","'Int32' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","26","'UnityEngine.UIElements.PanelRenderer/VersionedUIReloadCallback' allocation","Object Allocation","Memory"
"First-party","PAC1002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","31","'System.String.Concat' usage","System.String.Concat","Memory"
"First-party","PAC2003","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","44","Closure allocation in 'CauldronPresentation.Apply'","Closure Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","44","'System.Predicate`1<TwoBirds.CauldronPresentation/Arrival>' allocation","Object Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","88","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","91","'TwoBirds.CauldronPresentation/Arrival' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","127","'UnityEngine.UIElements.PanelRenderer/VersionedUIReloadCallback' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","18","'System.Collections.Generic.List`1<TwoBirds.CauldronPresentation/Arrival>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Crafting/CauldronPresentation.cs","19","'Image' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Crafting/CraftingRecipeBook.cs","31","'System.Collections.Generic.Dictionary`2<System.Byte,System.Int32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","26","'System.Action`2<TwoBirds.GolfCartNetwork,System.Boolean>' allocation","Object Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Effects/PotionArea.cs","50","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Effects/PotionArea.cs","53","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC0225","Moderate","Code","Assets/Game/Runtime/Effects/PotionArea.cs","58","'UnityEngine.GameObject.AddComponent<UnityEngine.Rigidbody>' usage","UnityEngine.GameObject.AddComponent","CPU, Memory"
"First-party","PAC0225","Moderate","Code","Assets/Game/Runtime/Effects/PotionArea.cs","60","'UnityEngine.GameObject.AddComponent<UnityEngine.SphereCollider>' usage","UnityEngine.GameObject.AddComponent","CPU, Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","73","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0013","Moderate","Code","Assets/Game/Runtime/Effects/PotionArea.cs","73","'UnityEngine.Physics.OverlapSphere' usage","UnityEngine.Physics.OverlapSphere","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","136","'System.Action`2<TwoBirds.GolfCartNetwork,System.Boolean>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","14","'System.Collections.Generic.HashSet`1<TwoBirds.PlayerEffectReceiver>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","15","'System.Collections.Generic.HashSet`1<System.ValueTuple`3<System.Int32,System.UInt32,System.UInt32>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Effects/PotionArea.cs","16","'System.Collections.Generic.List`1<TwoBirds.PlayerEffectReceiver>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","86","'Rigidbody' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","121","'UInt32' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","150","'UInt32' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","185","'UInt32' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","199","'ItemMotion' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","205","'ItemMotion' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","487","'UInt32' array allocation","Array Allocation","Memory"
