"Scope","Rule","Severity","File","Line","Column","Message"
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","158","9","Name 'Ldelem_I2' does not match rule 'Enum members'. Suggested name is 'LdelemI2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","160","39","Name 'Ldelem_I2' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemI2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","160","9","Name 'Ldelem_I4' does not match rule 'Enum members'. Suggested name is 'LdelemI4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","162","39","Name 'Ldelem_I4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemI4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","162","9","Name 'Ldelem_I8' does not match rule 'Enum members'. Suggested name is 'LdelemI8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","164","39","Name 'Ldelem_I8' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemI8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","164","9","Name 'Ldelem_R4' does not match rule 'Enum members'. Suggested name is 'LdelemR4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","166","39","Name 'Ldelem_R4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemR4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","165","9","Name 'Ldelem_R8' does not match rule 'Enum members'. Suggested name is 'LdelemR8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","167","39","Name 'Ldelem_R8' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemR8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","166","9","Name 'Ldelem_Ref' does not match rule 'Enum members'. Suggested name is 'LdelemRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","168","39","Name 'Ldelem_Ref' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","157","9","Name 'Ldelem_U1' does not match rule 'Enum members'. Suggested name is 'LdelemU1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","159","39","Name 'Ldelem_U1' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemU1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","159","9","Name 'Ldelem_U2' does not match rule 'Enum members'. Suggested name is 'LdelemU2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","161","39","Name 'Ldelem_U2' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemU2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","161","9","Name 'Ldelem_U4' does not match rule 'Enum members'. Suggested name is 'LdelemU4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","163","39","Name 'Ldelem_U4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdelemU4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","91","9","Name 'Ldind_I' does not match rule 'Enum members'. Suggested name is 'LdindI'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","93","39","Name 'Ldind_I' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindI'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","84","9","Name 'Ldind_I1' does not match rule 'Enum members'. Suggested name is 'LdindI1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","86","39","Name 'Ldind_I1' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindI1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","86","9","Name 'Ldind_I2' does not match rule 'Enum members'. Suggested name is 'LdindI2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","88","39","Name 'Ldind_I2' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindI2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","88","9","Name 'Ldind_I4' does not match rule 'Enum members'. Suggested name is 'LdindI4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","90","39","Name 'Ldind_I4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindI4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","90","9","Name 'Ldind_I8' does not match rule 'Enum members'. Suggested name is 'LdindI8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","92","39","Name 'Ldind_I8' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindI8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","92","9","Name 'Ldind_R4' does not match rule 'Enum members'. Suggested name is 'LdindR4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","94","39","Name 'Ldind_R4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindR4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","93","9","Name 'Ldind_R8' does not match rule 'Enum members'. Suggested name is 'LdindR8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","95","39","Name 'Ldind_R8' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindR8'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","94","9","Name 'Ldind_Ref' does not match rule 'Enum members'. Suggested name is 'LdindRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","96","39","Name 'Ldind_Ref' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","85","9","Name 'Ldind_U1' does not match rule 'Enum members'. Suggested name is 'LdindU1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","87","39","Name 'Ldind_U1' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindU1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","87","9","Name 'Ldind_U2' does not match rule 'Enum members'. Suggested name is 'LdindU2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","89","39","Name 'Ldind_U2' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindU2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","89","9","Name 'Ldind_U4' does not match rule 'Enum members'. Suggested name is 'LdindU4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","91","39","Name 'Ldind_U4' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdindU4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","21","9","Name 'Ldloc_0' does not match rule 'Enum members'. Suggested name is 'Ldloc0'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","23","39","Name 'Ldloc_0' does not match rule 'Static readonly fields (not private)'. Suggested name is 'Ldloc0'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","22","9","Name 'Ldloc_1' does not match rule 'Enum members'. Suggested name is 'Ldloc1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","24","39","Name 'Ldloc_1' does not match rule 'Static readonly fields (not private)'. Suggested name is 'Ldloc1'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","23","9","Name 'Ldloc_2' does not match rule 'Enum members'. Suggested name is 'Ldloc2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","25","39","Name 'Ldloc_2' does not match rule 'Static readonly fields (not private)'. Suggested name is 'Ldloc2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","24","9","Name 'Ldloc_3' does not match rule 'Enum members'. Suggested name is 'Ldloc3'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","26","39","Name 'Ldloc_3' does not match rule 'Static readonly fields (not private)'. Suggested name is 'Ldloc3'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","32","9","Name 'Ldloc_S' does not match rule 'Enum members'. Suggested name is 'LdlocS'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","34","39","Name 'Ldloc_S' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdlocS'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","33","9","Name 'Ldloca_S' does not match rule 'Enum members'. Suggested name is 'LdlocaS'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","35","39","Name 'Ldloca_S' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LdlocaS'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Code.cs","203","9","Name 'Leave_S' does not match rule 'Enum members'. Suggested name is 'LeaveS'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/OpCodes.cs","205","39","Name 'Leave_S' does not match rule 'Static readonly fields (not private)'. Suggested name is 'LeaveS'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/FirstPersonHandsSettings.cs","34","21","Name 'Left' does not match rule 'Unity serialized field'. Suggested name is 'left'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","82","47","Name 'LeftArm' does not match rule 'Unity serialized field'. Suggested name is 'leftArm'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/SlingshotPresentation.cs","10","29","Name 'LeftBand' does not match rule 'Unity serialized field'. Suggested name is 'leftBand'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","84","31","Name 'LeftFootRestRotation' does not match rule 'Unity serialized field'. Suggested name is 'leftFootRestRotation'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","36","27","Name 'LeftFootRotation' does not match rule 'Unity serialized field'. Suggested name is 'leftFootRotation'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/SlingshotPresentation.cs","8","26","Name 'LeftFork' does not match rule 'Unity serialized field'. Suggested name is 'leftFork'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartPresentation.cs","18","34","Name 'LeftHandContact' does not match rule 'Unity serialized field'. Suggested name is 'leftHandContact'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","82","28","Name 'LeftLeg' does not match rule 'Unity serialized field'. Suggested name is 'leftLeg'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","81","40","Name 'LeftShoulder' does not match rule 'Unity serialized field'. Suggested name is 'leftShoulder'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","35","22","Name 'LeftSoleAdjustment' does not match rule 'Unity serialized field'. Suggested name is 'leftSoleAdjustment'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","83","28","Name 'LeftSoleToGoal' does not match rule 'Unity serialized field'. Suggested name is 'leftSoleToGoal'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","87","28","Name 'LeftWristToPalmPosition' does not match rule 'Unity serialized field'. Suggested name is 'leftWristToPalmPosition'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarSettings.cs","88","31","Name 'LeftWristToPalmRotation' does not match rule 'Unity serialized field'. Suggested name is 'leftWristToPalmRotation'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSettings.cs","8","35","Name 'LethalSpeed' does not match rule 'Unity serialized field'. Suggested name is 'lethalSpeed'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdSpecies.cs","47","77","Name 'LethalSpeed' does not match rule 'Unity serialized field'. Suggested name is 'lethalSpeed'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/ItemDefinition.cs","81","32","Name 'LinearDamping' does not match rule 'Unity serialized field'. Suggested name is 'linearDamping'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","36","32","Name 'List_Add_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListAddMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","33","32","Name 'List_Clear_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListClearMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","37","32","Name 'List_RemoveRange_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListRemoveRangeMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","31","30","Name 'List_TypeRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListTypeRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","35","32","Name 'List_get_Count_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListGetCountMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/GeneralHelper.cs","34","32","Name 'List_get_Item_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'ListGetItemMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/Lists.cs","5","25","Name 'ListsFN' does not match rule 'Types and namespaces'. Suggested name is 'ListsFn'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/GameSettings.cs","38","31","Name 'LoadTimeout' does not match rule 'Unity serialized field'. Suggested name is 'loadTimeout'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/SlingshotPresentation.cs","8","71","Name 'LoadedPebble' does not match rule 'Unity serialized field'. Suggested name is 'loadedPebble'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/NetworkBehaviourHelper.cs","62","32","Name 'LocalConnection_MethodRef' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalConnectionMethodRef'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Object/TransformProperties.cs","57","24","Name 'LocalScale' does not match rule 'Unity serialized field'. Suggested name is 'localScale'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/NetworkAnimator/NetworkAnimator.cs","2036","30","Name 'MAXIMUM_BUFFER_COUNT' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumBufferCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Timing/PreciseTick.cs","28","27","Name 'MAXIMUM_BYTE_PERCENT' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumBytePercent'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/ObjectCaching.cs","233","27","Name 'MAXIMUM_CACHE_COUNT' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumCacheCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/ObjectCaching.cs","624","27","Name 'MAXIMUM_CACHE_COUNT' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumCacheCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/ObjectCaching.cs","723","27","Name 'MAXIMUM_CACHE_COUNT' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumCacheCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Plugins/GameKit/Dependencies/Utilities/ObjectCaching.cs","1102","27","Name 'MAXIMUM_CACHE_COUNT' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumCacheCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Object/Synchronizing/SyncBase.cs","107","30","Name 'MAXIMUM_CHANGE_ID' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumChangeID'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Connection/NetworkConnection.cs","202","26","Name 'MAXIMUM_CLIENTID_VALUE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumClientidValue'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Connection/NetworkConnection.cs","206","26","Name 'MAXIMUM_CLIENTID_WITHOUT_SIMULATED_VALUE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumClientidWithoutSimulatedValue'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/NetworkAnimator/NetworkAnimator.cs","2032","31","Name 'MAXIMUM_DATA_SIZE' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumDataSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Timing/PreciseTick.cs","24","29","Name 'MAXIMUM_DOUBLE_PERCENT' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumDoublePercent'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/NetworkManager.cs","246","31","Name 'MAXIMUM_FRAMERATE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumFramerate'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.LevelOfDetail.cs","52","29","Name 'MAXIMUM_LEVEL_OF_DETAIL_SEND_INTERVAL' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumLevelOfDetailSendInterval'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.LevelOfDetail.cs","60","29","Name 'MAXIMUM_LEVEL_OF_DETAIL_UPDATE_DURATION' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumLevelOfDetailUpdateDuration'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Object/NetworkBehaviour/NetworkBehaviour.cs","91","27","Name 'MAXIMUM_NETWORKBEHAVIOURS' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumNetworkbehaviours'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","421","28","Name 'MAXIMUM_PAST_INPUTS' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumPastInputs'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/TickSmoothing/TransformTickSmoother.cs","214","27","Name 'MAXIMUM_QUEUED_OVER_INTERPOLATION' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumQueuedOverInterpolation'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/TickSmoothing/UniversalTickSmoother.cs","190","27","Name 'MAXIMUM_QUEUED_OVER_INTERPOLATION' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumQueuedOverInterpolation'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Server/ServerManager.cs","239","29","Name 'MAXIMUM_REMOTE_CLIENT_TIMEOUT_DURATION' does not match rule 'Constant fields (not private)'. Suggested name is 'MaximumRemoteClientTimeoutDuration'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","429","28","Name 'MAXIMUM_REPLICATE_QUEUE_SIZE' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumReplicateQueueSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Server/ServerManager.cs","243","27","Name 'MAXIMUM_RESERVED_OBJECT_IDS' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumReservedObjectIds'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Object/NetworkBehaviour/NetworkBehaviour.RPCs.cs","95","27","Name 'MAXIMUM_RPC_HEADER_SIZE' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumRPCHeaderSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.cs","75","29","Name 'MAXIMUM_TIMED_OBSERVERS_DURATION' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumTimedObserversDuration'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/Tugboat.cs","115","27","Name 'MAXIMUM_UDP_MTU' does not match rule 'Constant fields (private)'. Suggested name is 'MaximumUDPMtu'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Generated/Component/NetworkTransform/NetworkTransform.cs","667","29","Name 'MAX_INTERPOLATION' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxInterpolation'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/Plugins/FishySteamworks/Core/CommonSocket.cs","75","29","Name 'MAX_MESSAGES' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxMessages'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/NetworkBehaviourHelper.cs","72","29","Name 'MAX_PREDICTION_ALLOWANCE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxPredictionAllowance'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/NetworkBehaviourHelper.cs","71","29","Name 'MAX_RPC_ALLOWANCE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxRPCAllowance'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/NetworkConnectionImports.cs","17","29","Name 'MAX_RPC_ALLOWANCE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxRPCAllowance'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Helpers/NetworkBehaviourHelper.cs","70","29","Name 'MAX_SYNCTYPE_ALLOWANCE' does not match rule 'Constant fields (not private)'. Suggested name is 'MaxSynctypeAllowance'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/Tugboat.cs","111","30","Name 'MAX_TIMEOUT_SECONDS' does not match rule 'Constant fields (private)'. Suggested name is 'MaxTimeoutSeconds'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","433","28","Name 'MINIMUM_APPENDED_INTERPOLATION_RECOMMENDATION' does not match rule 'Constant fields (not private)'. Suggested name is 'MinimumAppendedInterpolationRecommendation'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Prediction/PredictionManager.cs","437","28","Name 'MINIMUM_INSERTED_INTERPOLATION_RECOMMENDATION' does not match rule 'Constant fields (not private)'. Suggested name is 'MinimumInsertedInterpolationRecommendation'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.LevelOfDetail.cs","48","29","Name 'MINIMUM_LEVEL_OF_DETAIL_SEND_INTERVAL' does not match rule 'Constant fields (private)'. Suggested name is 'MinimumLevelOfDetailSendInterval'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Observing/ObserverManager.LevelOfDetail.cs","56","29","Name 'MINIMUM_LEVEL_OF_DETAIL_UPDATE_DURATION' does not match rule 'Constant fields (private)'. Suggested name is 'MinimumLevelOfDetailUpdateDuration'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Transporting/TransportManager.cs","177","26","Name 'MINIMUM_MTU_RESERVE' does not match rule 'Constant fields (not private)'. Suggested name is 'MinimumMtuReserve'."
